LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,datetime,Concentration_SO2,Concentration_O3,Concentration_NO2,Concentration_CO,AQI_PM10,AQI_SO2,AQI_O3,AQI_NO2,AQI_CO,AQI_AQIIndex,AQI_ContaminantParameter,AQI_State,AQI_Color,Concentration,ay,gun,date,year,month,day,hour,dayofweek,weekday_name,is_weekend,season,date_str,is_special_day,special_day_name,holiday_type,day_category,AQI_Category,traffic_density,rush_hour,speed_category,vehicle_category,vehicles_lag1,speed_lag1,no2_lag1,vehicles_lag2,speed_lag2,no2_lag2,vehicles_lag3,speed_lag3,no2_lag3
40.9927368164063,29.0753173828125,sxk9jw,2,105,37,399,2024-02-21 20:00:00,,,42.1,747.1,68.0,,,21.0,6.0,68.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,21,2024-02-21,2024,2,21,20,2,Wednesday,0,Kış,2024-02-21,0,Normal Gün,Normal Gün,Hafta İçi,Orta,10.5,Diğer Saatler,Yavaş,Yoğun,616.0,27.0,39.7,794.0,23.0,32.1,760.0,25.0,32.5
40.9927368164063,29.0753173828125,sxk9jw,2,113,52,338,2024-02-21 21:00:00,,,51.9,1595.6,70.0,,,25.0,7.0,70.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,21,2024-02-21,2024,2,21,21,2,Wednesday,0,Kış,2024-02-21,0,Normal Gün,Normal Gün,Hafta İçi,Orta,6.377358490566038,Diğer Saatler,Orta,Orta,399.0,37.0,42.1,616.0,27.0,39.7,794.0,23.0,32.1
40.9927368164063,29.0753173828125,sxk9jw,1,130,55,311,2024-02-21 22:00:00,,,56.0,1826.8,76.0,,,28.0,8.0,76.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,21,2024-02-21,2024,2,21,22,2,Wednesday,0,Kış,2024-02-21,0,Normal Gün,Normal Gün,Hafta İçi,Orta,5.553571428571429,Diğer Saatler,Orta,Orta,338.0,52.0,51.9,399.0,37.0,42.1,616.0,27.0,39.7
40.9927368164063,29.0753173828125,sxk9jw,5,151,60,247,2024-02-21 23:00:00,,,57.9,2018.4,83.0,,,28.0,10.0,83.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,21,2024-02-21,2024,2,21,23,2,Wednesday,0,Kış,2024-02-21,0,Normal Gün,Normal Gün,Hafta İçi,Orta,4.049180327868853,Diğer Saatler,Orta,Orta,311.0,55.0,56.0,338.0,52.0,51.9,399.0,37.0,42.1
40.9927368164063,29.0753173828125,sxk9jw,7,133,63,184,2024-02-22 00:00:00,,,57.0,2262.4,90.0,,,28.0,12.0,90.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,22,2024-02-22,2024,2,22,0,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Orta,2.875,Diğer Saatler,Orta,Az,247.0,60.0,57.9,311.0,55.0,56.0,338.0,52.0,51.9
40.9927368164063,29.0753173828125,sxk9jw,3,150,57,115,2024-02-22 01:00:00,,,69.9,3832.7,98.0,,,34.0,16.0,98.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,22,2024-02-22,2024,2,22,1,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Orta,1.9827586206896552,Diğer Saatler,Orta,Az,184.0,63.0,57.0,247.0,60.0,57.9,311.0,55.0,56.0
40.9927368164063,29.0753173828125,sxk9jw,3,135,63,66,2024-02-22 02:00:00,,,71.9,4373.2,99.0,,,35.0,21.0,99.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,2,22,2024-02-22,2024,2,22,2,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Orta,1.03125,Diğer Saatler,Orta,Az,115.0,57.0,69.9,184.0,63.0,57.0,247.0,60.0,57.9
40.9927368164063,29.0753173828125,sxk9jw,6,144,63,59,2024-02-22 03:00:00,,,64.7,4420.4,101.0,,,32.0,25.0,101.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,3,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,0.921875,Diğer Saatler,Orta,Az,66.0,63.0,71.9,115.0,57.0,69.9,184.0,63.0,57.0
40.9927368164063,29.0753173828125,sxk9jw,7,169,64,61,2024-02-22 04:00:00,,,60.8,3180.6,109.0,,,30.0,28.0,109.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,4,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,0.9384615384615385,Diğer Saatler,Orta,Az,59.0,63.0,64.7,66.0,63.0,71.9,115.0,57.0,69.9
40.9927368164063,29.0753173828125,sxk9jw,4,158,58,221,2024-02-22 05:00:00,,,53.8,1666.7,115.0,,,26.0,28.0,115.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,5,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,3.7457627118644066,Diğer Saatler,Orta,Orta,61.0,64.0,60.8,59.0,63.0,64.7,66.0,63.0,71.9
40.9927368164063,29.0753173828125,sxk9jw,2,134,50,915,2024-02-22 06:00:00,,,53.6,1726.3,118.0,,,26.0,28.0,118.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,6,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,17.941176470588236,Diğer Saatler,Yavaş,Çok Yoğun,221.0,58.0,53.8,61.0,64.0,60.8,59.0,63.0,64.7
40.9927368164063,29.0753173828125,sxk9jw,1,118,31,808,2024-02-22 07:00:00,,,57.7,1695.1,121.0,,,28.0,28.0,121.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,7,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,25.25,Sabah Rush (7-9),Yavaş,Çok Yoğun,915.0,50.0,53.6,221.0,58.0,53.8,61.0,64.0,60.8
40.9927368164063,29.0753173828125,sxk9jw,1,95,18,700,2024-02-22 08:00:00,,,66.3,2146.9,124.0,,,32.0,28.0,124.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,8,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,36.8421052631579,Sabah Rush (7-9),Çok Yavaş,Çok Yoğun,808.0,31.0,57.7,915.0,50.0,53.6,221.0,58.0,53.8
40.9927368164063,29.0753173828125,sxk9jw,1,91,22,651,2024-02-22 09:00:00,,,71.0,2591.1,127.0,,,35.0,26.0,127.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,9,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,28.304347826086957,Sabah Rush (7-9),Çok Yavaş,Çok Yoğun,700.0,18.0,66.3,808.0,31.0,57.7,915.0,50.0,53.6
40.9927368164063,29.0753173828125,sxk9jw,2,118,27,646,2024-02-22 10:00:00,,,51.0,1714.3,129.0,,,25.0,23.0,129.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,10,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,23.071428571428573,Diğer Saatler,Çok Yavaş,Çok Yoğun,651.0,22.0,71.0,700.0,18.0,66.3,808.0,31.0,57.7
40.9927368164063,29.0753173828125,sxk9jw,1,126,29,526,2024-02-22 11:00:00,,,42.1,1285.4,130.0,,,21.0,19.0,130.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,11,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,17.533333333333335,Diğer Saatler,Çok Yavaş,Yoğun,646.0,27.0,51.0,651.0,22.0,71.0,700.0,18.0,66.3
40.9927368164063,29.0753173828125,sxk9jw,1,90,26,579,2024-02-22 12:00:00,,,30.5,1006.1,131.0,,,15.0,17.0,131.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,12,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,21.444444444444443,Diğer Saatler,Çok Yavaş,Çok Yoğun,526.0,29.0,42.1,646.0,27.0,51.0,651.0,22.0,71.0
40.9927368164063,29.0753173828125,sxk9jw,1,109,27,576,2024-02-22 13:00:00,,,24.7,903.6,131.0,,,12.0,16.0,131.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,13,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,20.571428571428573,Diğer Saatler,Çok Yavaş,Çok Yoğun,579.0,26.0,30.5,526.0,29.0,42.1,646.0,27.0,51.0
40.9927368164063,29.0753173828125,sxk9jw,1,95,23,629,2024-02-22 14:00:00,,,20.9,845.1,131.0,,,10.0,15.0,131.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,14,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,26.208333333333332,Diğer Saatler,Çok Yavaş,Çok Yoğun,576.0,27.0,24.7,579.0,26.0,30.5,526.0,29.0,42.1
40.9927368164063,29.0753173828125,sxk9jw,1,90,21,635,2024-02-22 15:00:00,,,20.4,763.0,131.0,,,10.0,14.0,131.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,15,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,28.863636363636363,Diğer Saatler,Çok Yavaş,Çok Yoğun,629.0,23.0,20.9,576.0,27.0,24.7,579.0,26.0,30.5
40.9927368164063,29.0753173828125,sxk9jw,1,88,20,704,2024-02-22 16:00:00,,,20.4,789.8,132.0,,,10.0,12.0,132.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,16,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,33.523809523809526,Diğer Saatler,Çok Yavaş,Çok Yoğun,635.0,21.0,20.4,629.0,23.0,20.9,576.0,27.0,24.7
40.9927368164063,29.0753173828125,sxk9jw,1,103,24,783,2024-02-22 17:00:00,,,26.0,817.6,132.0,,,13.0,10.0,132.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,17,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,31.32,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,704.0,20.0,20.4,635.0,21.0,20.4,629.0,23.0,20.9
40.9927368164063,29.0753173828125,sxk9jw,1,101,23,779,2024-02-22 18:00:00,,,29.2,916.2,132.0,,,14.0,9.0,132.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,18,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,32.458333333333336,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,783.0,24.0,26.0,704.0,20.0,20.4,635.0,21.0,20.4
40.9927368164063,29.0753173828125,sxk9jw,1,96,25,626,2024-02-22 19:00:00,,,50.7,1273.7,132.0,,,25.0,9.0,132.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,19,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,24.076923076923077,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,779.0,23.0,29.2,783.0,24.0,26.0,704.0,20.0,20.4
40.9927368164063,29.0753173828125,sxk9jw,2,114,31,442,2024-02-22 20:00:00,,,50.8,1418.1,135.0,,,25.0,9.0,135.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,20,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,13.8125,Diğer Saatler,Yavaş,Yoğun,626.0,25.0,50.7,779.0,23.0,29.2,783.0,24.0,26.0
40.9927368164063,29.0753173828125,sxk9jw,2,114,43,351,2024-02-22 21:00:00,,,52.9,1036.8,138.0,,,26.0,9.0,138.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,21,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,7.9772727272727275,Diğer Saatler,Yavaş,Yoğun,442.0,31.0,50.8,626.0,25.0,50.7,779.0,23.0,29.2
40.9927368164063,29.0753173828125,sxk9jw,1,126,55,316,2024-02-22 22:00:00,,,59.2,1053.9,139.0,,,29.0,10.0,139.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,22,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,5.642857142857143,Diğer Saatler,Orta,Orta,351.0,43.0,52.9,442.0,31.0,50.8,626.0,25.0,50.7
40.9927368164063,29.0753173828125,sxk9jw,1,124,57,236,2024-02-22 23:00:00,,,65.6,1658.4,139.0,,,32.0,11.0,139.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,22,2024-02-22,2024,2,22,23,3,Thursday,0,Kış,2024-02-22,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,4.068965517241379,Diğer Saatler,Orta,Orta,316.0,55.0,59.2,351.0,43.0,52.9,442.0,31.0,50.8
40.9927368164063,29.0753173828125,sxk9jw,1,152,62,208,2024-02-23 00:00:00,,,74.4,3380.6,139.0,,,36.0,14.0,139.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,0,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,3.3015873015873014,Diğer Saatler,Orta,Orta,236.0,57.0,65.6,316.0,55.0,59.2,351.0,43.0,52.9
40.9927368164063,29.0753173828125,sxk9jw,1,147,61,138,2024-02-23 01:00:00,,,90.7,,134.0,,,44.0,15.0,134.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,1,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,2.225806451612903,Diğer Saatler,Orta,Az,208.0,62.0,74.4,236.0,57.0,65.6,316.0,55.0,59.2
40.9927368164063,29.0753173828125,sxk9jw,1,127,46,53,2024-02-23 02:00:00,,,91.6,,134.0,,,45.0,16.0,134.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,2,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,1.127659574468085,Diğer Saatler,Yavaş,Az,138.0,61.0,90.7,208.0,62.0,74.4,236.0,57.0,65.6
40.9927368164063,29.0753173828125,sxk9jw,1,160,64,55,2024-02-23 03:00:00,,,90.7,4568.8,134.0,,,44.0,21.0,134.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,3,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,0.8461538461538461,Diğer Saatler,Orta,Az,53.0,46.0,91.6,138.0,61.0,90.7,208.0,62.0,74.4
40.9927368164063,29.0753173828125,sxk9jw,4,132,59,82,2024-02-23 04:00:00,,,78.8,3700.8,128.0,,,39.0,25.0,128.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,4,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,1.3666666666666667,Diğer Saatler,Orta,Az,55.0,64.0,90.7,53.0,46.0,91.6,138.0,61.0,90.7
40.9927368164063,29.0753173828125,sxk9jw,6,134,62,210,2024-02-23 05:00:00,,,73.5,3254.0,125.0,,,36.0,28.0,125.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,5,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,3.3333333333333335,Diğer Saatler,Orta,Orta,82.0,59.0,78.8,55.0,64.0,90.7,53.0,46.0,91.6
40.9927368164063,29.0753173828125,sxk9jw,1,146,51,866,2024-02-23 06:00:00,,,70.7,2772.1,130.0,,,35.0,31.0,130.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,6,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,16.653846153846153,Diğer Saatler,Orta,Çok Yoğun,210.0,62.0,73.5,82.0,59.0,78.8,55.0,64.0,90.7
40.9927368164063,29.0753173828125,sxk9jw,1,113,35,815,2024-02-23 07:00:00,,,74.6,2484.4,134.0,,,37.0,32.0,134.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,7,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,22.63888888888889,Sabah Rush (7-9),Yavaş,Çok Yoğun,866.0,51.0,70.7,210.0,62.0,73.5,82.0,59.0,78.8
40.9927368164063,29.0753173828125,sxk9jw,1,95,23,705,2024-02-23 08:00:00,,,91.6,2808.7,138.0,,,45.0,31.0,138.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,8,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,29.375,Sabah Rush (7-9),Çok Yavaş,Çok Yoğun,815.0,35.0,74.6,866.0,51.0,70.7,210.0,62.0,73.5
40.9927368164063,29.0753173828125,sxk9jw,1,97,23,640,2024-02-23 09:00:00,,,77.3,2471.9,136.0,,,38.0,30.0,136.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,9,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,26.666666666666668,Sabah Rush (7-9),Çok Yavaş,Çok Yoğun,705.0,23.0,91.6,815.0,35.0,74.6,866.0,51.0,70.7
40.9927368164063,29.0753173828125,sxk9jw,2,100,24,621,2024-02-23 10:00:00,,,40.4,786.3,140.0,,,20.0,28.0,140.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,10,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,24.84,Diğer Saatler,Çok Yavaş,Çok Yoğun,640.0,23.0,77.3,705.0,23.0,91.6,815.0,35.0,74.6
40.9927368164063,29.0753173828125,sxk9jw,1,98,27,594,2024-02-23 11:00:00,,,29.7,455.4,143.0,,,15.0,22.0,143.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,11,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,21.214285714285715,Diğer Saatler,Çok Yavaş,Çok Yoğun,621.0,24.0,40.4,640.0,23.0,77.3,705.0,23.0,91.6
40.9927368164063,29.0753173828125,sxk9jw,1,101,26,596,2024-02-23 12:00:00,,,27.8,321.7,145.0,,,14.0,18.0,145.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,12,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,22.074074074074073,Diğer Saatler,Çok Yavaş,Çok Yoğun,594.0,27.0,29.7,621.0,24.0,40.4,640.0,23.0,77.3
40.9927368164063,29.0753173828125,sxk9jw,2,119,33,579,2024-02-23 13:00:00,,,31.4,376.9,147.0,,,15.0,15.0,147.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,13,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,17.029411764705884,Diğer Saatler,Yavaş,Çok Yoğun,596.0,26.0,27.8,594.0,27.0,29.7,621.0,24.0,40.4
40.9927368164063,29.0753173828125,sxk9jw,1,107,28,664,2024-02-23 14:00:00,,,27.9,281.4,148.0,,,14.0,12.0,148.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,14,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,22.896551724137932,Diğer Saatler,Çok Yavaş,Çok Yoğun,579.0,33.0,31.4,596.0,26.0,27.8,594.0,27.0,29.7
40.9927368164063,29.0753173828125,sxk9jw,1,86,21,585,2024-02-23 15:00:00,,,39.0,402.5,150.0,,,19.0,10.0,150.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,2,23,2024-02-23,2024,2,23,15,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,26.59090909090909,Diğer Saatler,Çok Yavaş,Çok Yoğun,664.0,28.0,27.9,579.0,33.0,31.4,596.0,26.0,27.8
40.9927368164063,29.0753173828125,sxk9jw,1,94,24,667,2024-02-23 16:00:00,,,45.3,441.3,152.0,,,22.0,7.0,152.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,2,23,2024-02-23,2024,2,23,16,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,26.68,Diğer Saatler,Çok Yavaş,Çok Yoğun,585.0,21.0,39.0,664.0,28.0,27.9,579.0,33.0,31.4
40.9927368164063,29.0753173828125,sxk9jw,1,92,23,753,2024-02-23 17:00:00,,,44.6,427.3,154.0,,,22.0,4.0,154.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,2,23,2024-02-23,2024,2,23,17,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,31.375,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,667.0,24.0,45.3,585.0,21.0,39.0,664.0,28.0,27.9
40.9927368164063,29.0753173828125,sxk9jw,1,104,22,768,2024-02-23 18:00:00,,,51.6,648.6,156.0,,,25.0,4.0,156.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,2,23,2024-02-23,2024,2,23,18,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,33.391304347826086,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,753.0,23.0,44.6,667.0,24.0,45.3,585.0,21.0,39.0
40.9927368164063,29.0753173828125,sxk9jw,1,97,27,544,2024-02-23 19:00:00,,,56.2,689.6,157.0,,,28.0,4.0,157.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,2,23,2024-02-23,2024,2,23,19,4,Friday,0,Kış,2024-02-23,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,19.428571428571427,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,768.0,22.0,51.6,753.0,23.0,44.6,667.0,24.0,45.3
